user_id,user_gender,place_id,continent,score,user_age
265,Female,672514,0,1,34
265,Female,631691,0,1,34
265,Female,113129,0,1,34
265,Female,631691,0,1,34
265,Female,459627,0,1,34
265,Female,152774,0,0,34
265,Female,303350,0,1,34
265,Female,251013,0,1,34
266,Female,805735,1,1,46
266,Female,745475,1,1,46
266,Female,625673,1,1,46
266,Female,452231,1,1,46
266,Female,191771,1,1,46
266,Female,653321,1,1,46
266,Female,299035,1,1,46
266,Female,228137,1,1,46
266,Female,196733,1,1,46
266,Female,616147,1,1,46
267,Female,113129,2,1,66
267,Female,676421,2,1,66
267,Female,311612,2,1,66
267,Female,311612,2,1,66
267,Female,537829,2,1,66
267,Female,414821,2,1,66
267,Female,883002,2,1,66
267,Female,951668,2,1,66
267,Female,342528,2,1,66
267,Female,562184,2,1,66
268,Male,124157,0,1,52
268,Male,587424,0,1,52
268,Male,562184,0,1,52
268,Male,128087,0,1,52
268,Male,496546,0,1,52
268,Male,739809,0,1,52
268,Male,648883,0,1,52
268,Male,195027,0,1,52
268,Male,846545,0,1,52
268,Male,322220,0,1,52
269,Female,414821,3,1,41
269,Female,286657,3,1,41
269,Female,850483,3,1,41
269,Female,715835,3,1,41
269,Female,148271,3,1,41
269,Female,507399,3,1,41
269,Female,877687,3,0,41
269,Female,498739,3,0,41
269,Female,432443,3,1,41
269,Female,463612,3,1,41
270,Female,106188,2,1,59
270,Female,432515,2,1,59
270,Female,806175,2,1,59
270,Female,148271,2,1,59
270,Female,124157,2,1,59
270,Female,452231,2,1,59
270,Female,441361,2,1,59
270,Female,970705,2,1,59
270,Female,676421,2,1,59
270,Female,432443,2,1,59
271,Male,132006,1,0,43
271,Male,960907,1,1,43
271,Male,733989,1,1,43
271,Male,288822,1,1,43
271,Male,957964,1,1,43
271,Male,228552,1,0,43
271,Male,479281,1,1,43
271,Male,931664,1,1,43
271,Male,496546,1,1,43
271,Male,112832,1,1,43
272,Female,188547,2,0,52
272,Female,161477,2,1,52
272,Female,132006,2,1,52
272,Female,860072,2,1,52
272,Female,615371,2,1,52
272,Female,939682,2,1,52
272,Female,528752,2,1,52
272,Female,693072,2,1,52
272,Female,755016,2,1,52
272,Female,653321,2,1,52
273,Male,827370,2,1,57
273,Male,299035,2,1,57
273,Male,704220,2,1,57
273,Male,288822,2,1,57
273,Male,891707,2,1,57
273,Male,827370,2,1,57
273,Male,292410,2,1,57
273,Male,286657,2,1,57
273,Male,761356,2,1,57
273,Male,805735,2,1,57
274,Male,414821,2,0,59
274,Male,130835,2,1,59
274,Male,470793,2,1,59
274,Male,806175,2,1,59
274,Male,927834,2,1,59
274,Male,299185,2,1,59
274,Male,188547,2,1,59
274,Male,625673,2,1,59
274,Male,126059,2,1,59
274,Male,342528,2,0,59
275,Female,625673,4,0,33
275,Female,507399,4,1,33
275,Female,213192,4,1,33
275,Female,470793,4,1,33
275,Female,104738,4,1,33
275,Female,196733,4,1,33
275,Female,401221,4,1,33
275,Female,951668,4,1,33
275,Female,962195,4,1,33
275,Female,441361,4,1,33
276,Male,606707,5,1,24
276,Male,441361,5,1,24
276,Male,598162,5,1,24
276,Male,260289,5,1,24
276,Male,957964,5,1,24
276,Male,672514,5,0,24
276,Male,877687,5,1,24
276,Male,286657,5,1,24
276,Male,251013,5,0,24
276,Male,572919,5,1,24
277,Female,199043,0,1,55
277,Female,715835,0,1,55
277,Female,850483,0,1,55
277,Female,563837,0,1,55
277,Female,992964,0,1,55
277,Female,929604,0,1,55
277,Female,934613,0,0,55
277,Female,897781,0,1,55
277,Female,821293,0,1,55
277,Female,152774,0,1,55
278,Male,102220,5,1,42
278,Male,950867,5,1,42
278,Male,676421,5,1,42
278,Male,958609,5,1,42
278,Male,598162,5,1,42
278,Male,898991,5,1,42
278,Male,562184,5,1,42
278,Male,450480,5,1,42
278,Male,152392,5,1,42
278,Male,489599,5,0,42
279,Female,859308,5,0,63
279,Female,251013,5,1,63
279,Female,128087,5,0,63
279,Female,126399,5,1,63
279,Female,463612,5,1,63
279,Female,653321,5,1,63
279,Female,221021,5,1,63
279,Female,784820,5,1,63
279,Female,844639,5,1,63
279,Female,921601,5,1,63
280,Male,776089,5,1,40
280,Male,432515,5,1,40
280,Male,921601,5,1,40
280,Male,831890,5,1,40
280,Male,228137,5,1,40
280,Male,213420,5,1,40
280,Male,331044,5,1,40
280,Male,615371,5,1,40
280,Male,744985,5,1,40
280,Male,831238,5,1,40
281,Female,188547,2,1,62
281,Female,424824,2,1,62
281,Female,691699,2,1,62
281,Female,480760,2,1,62
281,Female,246243,2,0,62
281,Female,723399,2,1,62
281,Female,537829,2,1,62
281,Female,929604,2,1,62
281,Female,606707,2,1,62
281,Female,322220,2,1,62
282,Male,831238,3,1,59
282,Male,196623,3,1,59
282,Male,770170,3,1,59
282,Male,691699,3,1,59
282,Male,653321,3,1,59
282,Male,587424,3,1,59
282,Male,723599,3,1,59
282,Male,831238,3,0,59
282,Male,289564,3,1,59
282,Male,452231,3,1,59
283,Female,480760,3,1,68
283,Female,958153,3,1,68
283,Female,545412,3,0,68
283,Female,289564,3,1,68
283,Female,528752,3,1,68
283,Female,715835,3,1,68
283,Female,342528,3,1,68
283,Female,459627,3,1,68
283,Female,251013,3,1,68
283,Female,197961,3,1,68
284,Male,335098,2,1,72
284,Male,311612,2,0,72
284,Male,196623,2,1,72
284,Male,775469,2,1,72
284,Male,648883,2,1,72
284,Male,868833,2,1,72
284,Male,545412,2,1,72
284,Male,921601,2,1,72
284,Male,260289,2,1,72
284,Male,196733,2,1,72
285,Female,859308,3,1,32
285,Female,432443,3,1,32
285,Female,656298,3,1,32
285,Female,516585,3,1,32
285,Female,871687,3,1,32
285,Female,925873,3,1,32
285,Female,931664,3,0,32
285,Female,715835,3,1,32
285,Female,682423,3,1,32
285,Female,563837,3,1,32
286,Male,711495,4,1,59
286,Male,672514,4,1,59
286,Male,656298,4,1,59
286,Male,299035,4,1,59
286,Male,311612,4,1,59
286,Male,498739,4,0,59
286,Male,821293,4,1,59
286,Male,930187,4,1,59
286,Male,188547,4,1,59
286,Male,957964,4,1,59
287,Female,286657,5,1,47
287,Female,496546,5,1,47
287,Female,958153,5,1,47
287,Female,693072,5,1,47
287,Female,676421,5,1,47
287,Female,372615,5,1,47
287,Female,653321,5,1,47
287,Female,883675,5,1,47
287,Female,708729,5,1,47
287,Female,463612,5,1,47
288,Female,265458,5,1,59
288,Female,928073,5,1,59
288,Female,459627,5,1,59
288,Female,821293,5,1,59
288,Female,970705,5,1,59
288,Female,266340,5,1,59
288,Female,463612,5,1,59
288,Female,140042,5,1,59
288,Female,130835,5,1,59
288,Female,879950,5,1,59
289,Male,648883,3,1,43
289,Male,441361,3,1,43
289,Male,970705,3,1,43
289,Male,656298,3,1,43
289,Male,129727,3,1,43
289,Male,931664,3,1,43
289,Male,697189,3,1,43
289,Male,992964,3,1,43
289,Male,372615,3,1,43
289,Male,207024,3,1,43
290,Female,970705,1,1,60
290,Female,537829,1,1,60
290,Female,213420,1,1,60
290,Female,831238,1,1,60
290,Female,213192,1,1,60
290,Female,827370,1,1,60
290,Female,572919,1,1,60
290,Female,360880,1,0,60
290,Female,992964,1,1,60
290,Female,631691,1,1,60
291,Male,331044,2,1,61
291,Male,459627,2,1,61
291,Male,360880,2,1,61
291,Male,299035,2,1,61
291,Male,265458,2,1,61
291,Male,879950,2,1,61
291,Male,615371,2,1,61
291,Male,958609,2,1,61
291,Male,266340,2,1,61
291,Male,213192,2,1,61
292,Male,152392,2,1,19
292,Male,958153,2,1,19
292,Male,443705,2,1,19
292,Male,266340,2,1,19
292,Male,450480,2,1,19
292,Male,769885,2,1,19
292,Male,733989,2,1,19
292,Male,251013,2,1,19
292,Male,744985,2,1,19
292,Male,372615,2,1,19
293,Male,615414,4,0,59
293,Male,452231,4,1,59
293,Male,286657,4,1,59
293,Male,682423,4,1,59
293,Male,931664,4,1,59
293,Male,459627,4,1,59
293,Male,498739,4,1,59
293,Male,656298,4,1,59
293,Male,824345,4,1,59
293,Male,370509,4,1,59
294,Female,898991,2,1,43
294,Female,598162,2,0,43
294,Female,739809,2,1,43
294,Female,102220,2,1,43
294,Female,195027,2,1,43
294,Female,140042,2,0,43
294,Female,777046,2,1,43
294,Female,286657,2,0,43
294,Female,676421,2,1,43
294,Female,188547,2,1,43
295,Female,227804,5,1,57
295,Female,601061,5,1,57
295,Female,931664,5,1,57
295,Female,860072,5,1,57
295,Female,554262,5,1,57
295,Female,930187,5,1,57
295,Female,672514,5,1,57
295,Female,375467,5,1,57
295,Female,507399,5,1,57
295,Female,246243,5,1,57
296,Male,925873,3,1,70
296,Male,228552,3,1,70
296,Male,821293,3,1,70
296,Male,260289,3,1,70
296,Male,805735,3,1,70
296,Male,704220,3,0,70
296,Male,860072,3,1,70
296,Male,925873,3,1,70
296,Male,292410,3,1,70
296,Male,934613,3,1,70
297,Male,883002,2,1,63
297,Male,554262,2,1,63
297,Male,335098,2,1,63
297,Male,489599,2,1,63
297,Male,306487,2,1,63
297,Male,883675,2,1,63
297,Male,859308,2,1,63
297,Male,962195,2,1,63
297,Male,960907,2,0,63
297,Male,616147,2,1,63
298,Female,958609,4,0,54
298,Female,744985,4,1,54
298,Female,306487,4,1,54
298,Female,467581,4,1,54
298,Female,432443,4,0,54
298,Female,883002,4,0,54
298,Female,126399,4,1,54
298,Female,821293,4,1,54
298,Female,951668,4,1,54
298,Female,777046,4,1,54
299,Male,221021,0,1,66
299,Male,697189,0,1,66
299,Male,606707,0,0,66
299,Male,697189,0,1,66
299,Male,891707,0,1,66
299,Male,897781,0,1,66
299,Male,129727,0,1,66
299,Male,601061,0,1,66
299,Male,616147,0,0,66
299,Male,207024,0,0,66
300,Male,228137,0,1,51
300,Male,228137,0,1,51
300,Male,676421,0,1,51
300,Male,653321,0,1,51
300,Male,868833,0,1,51
300,Male,326087,0,1,51
300,Male,432515,0,1,51
300,Male,820574,0,0,51
300,Male,326087,0,1,51
300,Male,148271,0,1,51
301,Male,306487,1,1,30
301,Male,528752,1,0,30
301,Male,733989,1,1,30
301,Male,891707,1,1,30
301,Male,288822,1,1,30
301,Male,844639,1,1,30
301,Male,463612,1,1,30
301,Male,931664,1,1,30
301,Male,516585,1,1,30
301,Male,755016,1,1,30
302,Female,992964,5,1,60
302,Female,537829,5,1,60
302,Female,370509,5,0,60
302,Female,516585,5,1,60
302,Female,563837,5,1,60
302,Female,925873,5,1,60
302,Female,275853,5,1,60
302,Female,958153,5,1,60
302,Female,480760,5,1,60
302,Female,463612,5,1,60
303,Male,260289,5,0,74
303,Male,951668,5,0,74
303,Male,960907,5,1,74
303,Male,693072,5,1,74
303,Male,711495,5,1,74
303,Male,140042,5,1,74
303,Male,648883,5,1,74
303,Male,331044,5,1,74
303,Male,568229,5,1,74
303,Male,303350,5,1,74
304,Male,958153,3,1,46
304,Male,958609,3,1,46
304,Male,207024,3,1,46
304,Male,102220,3,1,46
304,Male,188547,3,1,46
304,Male,992964,3,1,46
304,Male,528752,3,1,46
304,Male,755016,3,1,46
304,Male,960907,3,1,46
304,Male,846545,3,1,46
305,Male,299185,3,1,56
305,Male,401221,3,1,56
305,Male,366333,3,1,56
305,Male,124157,3,1,56
305,Male,213192,3,1,56
305,Male,156464,3,1,56
305,Male,331044,3,1,56
305,Male,697189,3,1,56
305,Male,960907,3,1,56
305,Male,479281,3,1,56
306,Female,459627,0,1,48
306,Female,161477,0,1,48
306,Female,311612,0,1,48
306,Female,871687,0,1,48
306,Female,850483,0,1,48
306,Female,868833,0,1,48
306,Female,432443,0,1,48
306,Female,131564,0,1,48
306,Female,498739,0,1,48
306,Female,962195,0,1,48
307,Female,965587,2,1,48
307,Female,868833,2,1,48
307,Female,631691,2,1,48
307,Female,653321,2,1,48
307,Female,467581,2,0,48
307,Female,897781,2,1,48
307,Female,898991,2,1,48
307,Female,424824,2,1,48
307,Female,463612,2,0,48
307,Female,360880,2,1,48
308,Female,682423,3,1,38
308,Female,450480,3,1,38
308,Female,824345,3,1,38
308,Female,806175,3,1,38
308,Female,563837,3,1,38
308,Female,213420,3,1,38
308,Female,820326,3,1,38
308,Female,375467,3,1,38
308,Female,776089,3,0,38
308,Female,199043,3,0,38
309,Male,598162,3,1,59
309,Male,265387,3,1,59
309,Male,844639,3,1,59
309,Male,288822,3,1,59
309,Male,132006,3,1,59
309,Male,360880,3,1,59
309,Male,213420,3,1,59
309,Male,275853,3,1,59
309,Male,672514,3,1,59
309,Male,744985,3,1,59
310,Female,883002,5,1,61
310,Female,106188,5,1,61
310,Female,877687,5,1,61
310,Female,275853,5,1,61
310,Female,755016,5,1,61
310,Female,897781,5,1,61
310,Female,112832,5,1,61
310,Female,335098,5,1,61
310,Female,831238,5,1,61
310,Female,615414,5,1,61
311,Male,246243,2,1,63
311,Male,883002,2,1,63
311,Male,459627,2,0,63
311,Male,498739,2,1,63
311,Male,927834,2,1,63
311,Male,124157,2,1,63
311,Male,723599,2,0,63
311,Male,827370,2,1,63
311,Male,951668,2,0,63
311,Male,820326,2,0,63
312,Male,784820,2,1,35
312,Male,265458,2,1,35
312,Male,739809,2,1,35
312,Male,960907,2,0,35
312,Male,891707,2,0,35
312,Male,266340,2,1,35
312,Male,917914,2,1,35
312,Male,939682,2,1,35
312,Male,311612,2,1,35
312,Male,958153,2,1,35
313,Male,777046,2,1,55
313,Male,891707,2,1,55
313,Male,745475,2,1,55
313,Male,860072,2,1,55
313,Male,992964,2,1,55
313,Male,129727,2,1,55
313,Male,656298,2,1,55
313,Male,625673,2,1,55
313,Male,934613,2,1,55
313,Male,424824,2,1,55
314,Male,260289,0,1,56
314,Male,616147,0,1,56
314,Male,927834,0,1,56
314,Male,201075,0,1,56
314,Male,831890,0,0,56
314,Male,598162,0,1,56
314,Male,372615,0,1,56
314,Male,360880,0,1,56
314,Male,311612,0,1,56
314,Male,228552,0,1,56
315,Male,104738,4,1,51
315,Male,140042,4,1,51
315,Male,739809,4,1,51
315,Male,615414,4,1,51
315,Male,372615,4,1,51
315,Male,820326,4,1,51
315,Male,970705,4,1,51
315,Male,563837,4,1,51
315,Male,424824,4,1,51
315,Male,197961,4,1,51
316,Male,401221,1,1,50
316,Male,891707,1,1,50
316,Male,204226,1,1,50
316,Male,992964,1,1,50
316,Male,693072,1,1,50
316,Male,156464,1,1,50
316,Male,505870,1,1,50
316,Male,288822,1,1,50
316,Male,221021,1,1,50
316,Male,292410,1,1,50
317,Male,505870,3,1,42
317,Male,204226,3,1,42
317,Male,228552,3,1,42
317,Male,606707,3,1,42
317,Male,342528,3,1,42
317,Male,805735,3,1,42
317,Male,303350,3,1,42
317,Male,311612,3,1,42
317,Male,704220,3,1,42
317,Male,152392,3,1,42
318,Female,195027,4,1,44
318,Female,587424,4,1,44
318,Female,554262,4,1,44
318,Female,744985,4,1,44
318,Female,286657,4,0,44
318,Female,820326,4,0,44
318,Female,682423,4,1,44
318,Female,498739,4,1,44
318,Female,708729,4,1,44
318,Female,931664,4,1,44
319,Female,656298,1,1,56
319,Female,931664,1,1,56
319,Female,616147,1,1,56
319,Female,711495,1,0,56
319,Female,661463,1,0,56
319,Female,831238,1,1,56
319,Female,770256,1,0,56
319,Female,776089,1,1,56
319,Female,883675,1,0,56
319,Female,414821,1,1,56
320,Male,820574,5,1,53
320,Male,744985,5,1,53
320,Male,260289,5,1,53
320,Male,517228,5,1,53
320,Male,925873,5,1,53
320,Male,970705,5,1,53
320,Male,950867,5,1,53
320,Male,715835,5,1,53
320,Male,197961,5,1,53
320,Male,770170,5,1,53
321,Male,207141,3,1,49
321,Male,733989,3,1,49
321,Male,128087,3,1,49
321,Male,615414,3,1,49
321,Male,126059,3,1,49
321,Male,516585,3,1,49
321,Male,372615,3,1,49
321,Male,615414,3,1,49
321,Male,265387,3,1,49
321,Male,375467,3,1,49
322,Male,554262,0,1,67
322,Male,879950,0,1,67
322,Male,113129,0,1,67
322,Male,165264,0,1,67
322,Male,960907,0,1,67
322,Male,697189,0,1,67
322,Male,191771,0,1,67
322,Male,228552,0,1,67
322,Male,637717,0,1,67
322,Male,821293,0,1,67
323,Male,342528,0,1,79
323,Male,739809,0,1,79
323,Male,950867,0,1,79
323,Male,132006,0,1,79
323,Male,871687,0,1,79
323,Male,733989,0,1,79
323,Male,672514,0,1,79
323,Male,299035,0,1,79
323,Male,891707,0,1,79
323,Male,929604,0,1,79
324,Female,693072,4,1,64
324,Female,104738,4,1,64
324,Female,303350,4,1,64
324,Female,441361,4,1,64
324,Female,299185,4,1,64
324,Female,820326,4,1,64
324,Female,292410,4,0,64
324,Female,820326,4,1,64
324,Female,871687,4,1,64
324,Female,850483,4,1,64
325,Female,516585,4,1,44
325,Female,844639,4,1,44
325,Female,957964,4,1,44
325,Female,195027,4,0,44
325,Female,891707,4,1,44
325,Female,572919,4,1,44
325,Female,860072,4,1,44
325,Female,188547,4,1,44
325,Female,213192,4,1,44
325,Female,744985,4,0,44
326,Female,161477,4,1,45
326,Female,459627,4,1,45
326,Female,806175,4,1,45
326,Female,326087,4,1,45
326,Female,450480,4,1,45
326,Female,761356,4,1,45
326,Female,303350,4,1,45
326,Female,562184,4,1,45
326,Female,199043,4,1,45
326,Female,130835,4,1,45
327,Female,161477,0,1,46
327,Female,251013,0,1,46
327,Female,587424,0,1,46
327,Female,769885,0,1,46
327,Female,156464,0,1,46
327,Female,821293,0,0,46
327,Female,204226,0,1,46
327,Female,424824,0,1,46
327,Female,965587,0,1,46
327,Female,846545,0,1,46
328,Female,860072,5,1,70
328,Female,288822,5,0,70
328,Female,631691,5,1,70
328,Female,124157,5,0,70
328,Female,897781,5,1,70
328,Female,676421,5,1,70
328,Female,755016,5,1,70
328,Female,191771,5,1,70
328,Female,883002,5,1,70
328,Female,335098,5,1,70
329,Female,965587,1,1,29
329,Female,806175,1,1,29
329,Female,750637,1,1,29
329,Female,331044,1,1,29
329,Female,965587,1,1,29
329,Female,805735,1,1,29
329,Female,299185,1,0,29
329,Female,372615,1,1,29
329,Female,498739,1,1,29
329,Female,480760,1,1,29
330,Female,930187,4,1,39
330,Female,129727,4,1,39
330,Female,891167,4,1,39
330,Female,827370,4,1,39
330,Female,228137,4,1,39
330,Female,165264,4,1,39
330,Female,303350,4,1,39
330,Female,898991,4,1,39
330,Female,450480,4,1,39
330,Female,126399,4,1,39
331,Male,176570,4,1,58
331,Male,496546,4,0,58
331,Male,165264,4,1,58
331,Male,126399,4,1,58
331,Male,615414,4,1,58
331,Male,572919,4,1,58
331,Male,925873,4,1,58
331,Male,213420,4,0,58
331,Male,148271,4,1,58
331,Male,806175,4,1,58
332,Male,723399,3,1,39
332,Male,824345,3,1,39
332,Male,289564,3,1,39
332,Male,128087,3,1,39
332,Male,201075,3,1,39
332,Male,827370,3,1,39
332,Male,625673,3,1,39
332,Male,970705,3,1,39
332,Male,831238,3,1,39
332,Male,965587,3,1,39
333,Female,648883,5,1,49
333,Female,266340,5,0,49
333,Female,196623,5,1,49
333,Female,928073,5,1,49
333,Female,831890,5,1,49
333,Female,883675,5,1,49
333,Female,102220,5,1,49
333,Female,739809,5,1,49
333,Female,322220,5,1,49
333,Female,375467,5,1,49
334,Female,326087,5,0,45
334,Female,414821,5,1,45
334,Female,165264,5,1,45
334,Female,806175,5,1,45
334,Female,372615,5,1,45
334,Female,299035,5,1,45
334,Female,879950,5,1,45
334,Female,820574,5,1,45
334,Female,697189,5,1,45
334,Female,775469,5,1,45
335,Female,191771,0,1,35
335,Female,745475,0,1,35
335,Female,653321,0,1,35
335,Female,207141,0,0,35
335,Female,266340,0,1,35
335,Female,401221,0,0,35
335,Female,704220,0,1,35
335,Female,165264,0,1,35
335,Female,868833,0,1,35
335,Female,124157,0,1,35
336,Female,965587,5,1,74
336,Female,335098,5,1,74
336,Female,879950,5,1,74
336,Female,648883,5,1,74
336,Female,708729,5,1,74
336,Female,372615,5,0,74
336,Female,877687,5,1,74
336,Female,962195,5,1,74
336,Female,775469,5,0,74
336,Female,824345,5,1,74
337,Female,572919,4,1,36
337,Female,140042,4,1,36
337,Female,697189,4,1,36
337,Female,199043,4,1,36
337,Female,306487,4,1,36
337,Female,931664,4,1,36
337,Female,140042,4,1,36
337,Female,930187,4,1,36
337,Female,704220,4,1,36
337,Female,126399,4,1,36
338,Female,761356,1,1,70
338,Female,568229,1,1,70
338,Female,879950,1,1,70
338,Female,625673,1,1,70
338,Female,928073,1,1,70
338,Female,827370,1,1,70
338,Female,516585,1,1,70
338,Female,131564,1,1,70
338,Female,443705,1,1,70
338,Female,275853,1,1,70
339,Male,805735,4,1,57
339,Male,452231,4,1,57
339,Male,227804,4,1,57
339,Male,288822,4,1,57
339,Male,745475,4,1,57
339,Male,917914,4,1,57
339,Male,846545,4,1,57
339,Male,196623,4,1,57
339,Male,342528,4,1,57
339,Male,196733,4,1,57
340,Female,516585,2,1,64
340,Female,498739,2,0,64
340,Female,891707,2,1,64
340,Female,360880,2,1,64
340,Female,831890,2,1,64
340,Female,704220,2,1,64
340,Female,928073,2,0,64
340,Female,704220,2,1,64
340,Female,104738,2,1,64
340,Female,691699,2,1,64
341,Female,625673,1,1,32
341,Female,879950,1,1,32
341,Female,370509,1,1,32
341,Female,322220,1,1,32
341,Female,265458,1,1,32
341,Female,292410,1,1,32
341,Female,148271,1,1,32
341,Female,820574,1,1,32
341,Female,370509,1,1,32
341,Female,921601,1,1,32
342,Female,720081,0,1,30
342,Female,831890,0,1,30
342,Female,568229,0,0,30
342,Female,957964,0,1,30
342,Female,450480,0,0,30
342,Female,251013,0,1,30
342,Female,820326,0,1,30
342,Female,274391,0,1,30
342,Female,598162,0,0,30
342,Female,303350,0,1,30
343,Male,625673,0,1,71
343,Male,126059,0,1,71
343,Male,615371,0,1,71
343,Male,196733,0,1,71
343,Male,859308,0,1,71
343,Male,191771,0,1,71
343,Male,148271,0,1,71
343,Male,443705,0,1,71
343,Male,228552,0,1,71
343,Male,824345,0,1,71
344,Female,615414,0,1,63
344,Female,850483,0,1,63
344,Female,140042,0,1,63
344,Female,721688,0,1,63
344,Female,859308,0,1,63
344,Female,260289,0,1,63
344,Female,965587,0,1,63
344,Female,744985,0,0,63
344,Female,970705,0,1,63
344,Female,992964,0,1,63
345,Male,928073,4,1,40
345,Male,770170,4,1,40
345,Male,587424,4,1,40
345,Male,188547,4,1,40
345,Male,723399,4,1,40
345,Male,820326,4,0,40
345,Male,107662,4,1,40
345,Male,921601,4,1,40
345,Male,274391,4,1,40
345,Male,697189,4,0,40
346,Male,770170,5,1,46
346,Male,691699,5,1,46
346,Male,266340,5,1,46
346,Male,850483,5,0,46
346,Male,303350,5,1,46
346,Male,152774,5,0,46
346,Male,306487,5,1,46
346,Male,124157,5,1,46
346,Male,132006,5,1,46
346,Male,917914,5,1,46
347,Female,958153,4,1,23
347,Female,165264,4,1,23
347,Female,844639,4,1,23
347,Female,207024,4,1,23
347,Female,877687,4,1,23
347,Female,957964,4,1,23
347,Female,653321,4,1,23
347,Female,770170,4,1,23
347,Female,850483,4,1,23
347,Female,921601,4,1,23
348,Female,102220,5,0,47
348,Female,957964,5,1,47
348,Female,965587,5,1,47
348,Female,563837,5,1,47
348,Female,505870,5,1,47
348,Female,928073,5,1,47
348,Female,366333,5,1,47
348,Female,196623,5,0,47
348,Female,152392,5,1,47
348,Female,931664,5,1,47
349,Female,739809,5,1,47
349,Female,470793,5,1,47
349,Female,204226,5,1,47
349,Female,112832,5,1,47
349,Female,931664,5,1,47
349,Female,104738,5,1,47
349,Female,229438,5,1,47
349,Female,721688,5,1,47
349,Female,207141,5,1,47
349,Female,715835,5,1,47
350,Female,960907,2,1,19
350,Female,407442,2,1,19
350,Female,672514,2,1,19
350,Female,859308,2,0,19
350,Female,846545,2,1,19
350,Female,401221,2,1,19
350,Female,992964,2,1,19
350,Female,653321,2,1,19
350,Female,806175,2,1,19
350,Female,568229,2,1,19
351,Female,360880,2,1,72
351,Female,133470,2,1,72
351,Female,859308,2,1,72
351,Female,704220,2,1,72
351,Female,507399,2,1,72
351,Female,372615,2,1,72
351,Female,806175,2,1,72
351,Female,970705,2,1,72
351,Female,107662,2,1,72
351,Female,441361,2,0,72
352,Female,152392,1,1,37
352,Female,331296,1,1,37
352,Female,868833,1,1,37
352,Female,616147,1,1,37
352,Female,311612,1,1,37
352,Female,112832,1,1,37
352,Female,517228,1,1,37
352,Female,860072,1,1,37
352,Female,721688,1,1,37
352,Female,366333,1,1,37
353,Male,401221,0,1,66
353,Male,897781,0,1,66
353,Male,625673,0,1,66
353,Male,682423,0,1,66
353,Male,859308,0,1,66
353,Male,480760,0,1,66
353,Male,335098,0,0,66
353,Male,133470,0,1,66
353,Male,958153,0,1,66
353,Male,921601,0,1,66
354,Male,303350,1,1,57
354,Male,228552,1,1,57
354,Male,126059,1,1,57
354,Male,375467,1,1,57
354,Male,563837,1,1,57
354,Male,691699,1,1,57
354,Male,934613,1,1,57
354,Male,831238,1,1,57
354,Male,286657,1,1,57
354,Male,228137,1,0,57
355,Female,744985,0,1,49
355,Female,827370,0,0,49
355,Female,326087,0,1,49
355,Female,965587,0,1,49
355,Female,113129,0,1,49
355,Female,891167,0,1,49
355,Female,625673,0,0,49
355,Female,463612,0,1,49
355,Female,452231,0,1,49
355,Female,891707,0,1,49
356,Female,568229,0,1,77
356,Female,496546,0,1,77
356,Female,148271,0,1,77
356,Female,366333,0,1,77
356,Female,372615,0,1,77
356,Female,505870,0,1,77
356,Female,883675,0,1,77
356,Female,682423,0,1,77
356,Female,207024,0,1,77
356,Female,775469,0,1,77
357,Male,229438,4,1,29
357,Male,860072,4,1,29
357,Male,228552,4,1,29
357,Male,463612,4,1,29
357,Male,939682,4,1,29
357,Male,341412,4,1,29
357,Male,331044,4,1,29
357,Male,496546,4,1,29
357,Male,401221,4,1,29
357,Male,806175,4,1,29
358,Female,720081,1,1,67
358,Female,401221,1,1,67
358,Female,957964,1,1,67
358,Female,191771,1,1,67
358,Female,331044,1,1,67
358,Female,443705,1,1,67
358,Female,554262,1,1,67
358,Female,697189,1,1,67
358,Female,204226,1,1,67
358,Female,133470,1,1,67
359,Male,191771,2,1,54
359,Male,306487,2,1,54
359,Male,631691,2,1,54
359,Male,414821,2,1,54
359,Male,251013,2,1,54
359,Male,831238,2,1,54
359,Male,720081,2,1,54
359,Male,806175,2,1,54
359,Male,917914,2,1,54
359,Male,274391,2,1,54
360,Male,331044,5,1,78
360,Male,745475,5,1,78
360,Male,568229,5,1,78
360,Male,661463,5,1,78
360,Male,341412,5,1,78
360,Male,883675,5,1,78
360,Male,939682,5,0,78
360,Male,306487,5,1,78
360,Male,197961,5,1,78
360,Male,691699,5,1,78
361,Female,124157,2,1,64
361,Female,693072,2,1,64
361,Female,606707,2,1,64
361,Female,950867,2,1,64
361,Female,221021,2,0,64
361,Female,124157,2,1,64
361,Female,537829,2,1,64
361,Female,568229,2,1,64
361,Female,682423,2,1,64
361,Female,891167,2,1,64
362,Female,745475,4,0,67
362,Female,107662,4,1,67
362,Female,931664,4,1,67
362,Female,672514,4,1,67
362,Female,653321,4,1,67
362,Female,820574,4,1,67
362,Female,682423,4,1,67
362,Female,776089,4,1,67
362,Female,615414,4,0,67
362,Female,775469,4,1,67
363,Male,292410,5,1,61
363,Male,770170,5,0,61
363,Male,229438,5,1,61
363,Male,939682,5,1,61
363,Male,761356,5,0,61
363,Male,229438,5,1,61
363,Male,770256,5,1,61
363,Male,775469,5,1,61
363,Male,133470,5,1,61
363,Male,871687,5,1,61
364,Female,784820,4,0,49
364,Female,274391,4,1,49
364,Female,962195,4,1,49
364,Female,341412,4,1,49
364,Female,227804,4,1,49
364,Female,498739,4,1,49
364,Female,871687,4,1,49
364,Female,467581,4,1,49
364,Female,844639,4,0,49
364,Female,128087,4,1,49
